0.000000000000000000e+00,5.000000000000000000e+00,2.511504590511322021e-01,2.511504590511322021e-01,4.395797550678253174e-01,8.151448331773281097e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,2.256853431463241577e-01,2.262398451566696167e-01,3.993724584579467773e-01,1.254490762948989868e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,2.898368537425994873e-01,2.906326353549957275e-01,4.111457765102386475e-01,2.333584874868392944e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,2.976879775524139404e-01,3.084501922130584717e-01,3.900893330574035645e-01,3.010480403900146484e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,3.484871983528137207e-01,3.621761500835418701e-01,3.983984589576721191e-01,3.648882508277893066e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,4.182603657245635986e-01,4.339691698551177979e-01,4.078530669212341309e-01,4.156712591648101807e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+01,4.507340192794799805e-01,4.642288684844970703e-01,4.032690823078155518e-01,4.525192975997924805e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,4.707738459110260010e-01,4.848434925079345703e-01,3.895042538642883301e-01,4.746119081974029541e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+01,4.810404479503631592e-01,5.010854005813598633e-01,3.787895739078521729e-01,4.839985370635986328e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+01,4.846197068691253662e-01,5.047633647918701172e-01,3.665362596511840820e-01,4.941070675849914551e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,4.907938838005065918e-01,5.144060850143432617e-01,3.625049293041229248e-01,5.109487771987915039e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+01,4.997518360614776611e-01,5.194255709648132324e-01,3.648304045200347900e-01,5.274882912635803223e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.500000000000000000e+01,5.034001469612121582e-01,5.258920192718505859e-01,3.754229247570037842e-01,5.437459349632263184e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+01,5.070987939834594727e-01,5.254757404327392578e-01,3.765679597854614258e-01,5.451439023017883301e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+01,5.055136680603027344e-01,5.243335366249084473e-01,3.825794160366058350e-01,5.524535775184631348e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+01,5.010775327682495117e-01,5.203806757926940918e-01,3.834895491600036621e-01,5.476291775703430176e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+01,5.008125901222229004e-01,5.170771479606628418e-01,3.926819562911987305e-01,5.529390573501586914e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+01,4.998607635498046875e-01,5.140666961669921875e-01,3.952704668045043945e-01,5.509023070335388184e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000000e+01,4.970907568931579590e-01,5.102995038032531738e-01,3.991430997848510742e-01,5.488699674606323242e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+02,4.967863857746124268e-01,5.092824697494506836e-01,4.035937786102294922e-01,5.526832342147827148e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.050000000000000000e+02,4.932161569595336914e-01,5.045487880706787109e-01,4.031704366207122803e-01,5.471958518028259277e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,2.659573554992675781e-01,2.659573554992675781e-01,4.626558423042297363e-01,2.173552522435784340e-03,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,2.474792897701263428e-01,2.475135326385498047e-01,4.519261419773101807e-01,6.966838240623474121e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,2.474817633628845215e-01,2.590208053588867188e-01,4.245176911354064941e-01,1.602013111114501953e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,3.040007352828979492e-01,3.246624469757080078e-01,4.368002712726593018e-01,2.453850209712982178e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,3.608260154724121094e-01,3.723937273025512695e-01,4.286465346813201904e-01,3.436686098575592041e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,3.983410298824310303e-01,4.098865687847137451e-01,4.119930267333984375e-01,3.802389204502105713e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+01,4.046441912651062012e-01,4.194186627864837646e-01,3.847327828407287598e-01,3.894811570644378662e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,4.088822603225708008e-01,4.251660704612731934e-01,3.648625314235687256e-01,3.997015655040740967e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+01,4.041632413864135742e-01,4.211864471435546875e-01,3.438049554824829102e-01,4.032780230045318604e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+01,4.105327427387237549e-01,4.264425337314605713e-01,3.342609107494354248e-01,4.106109738349914551e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,4.035227894783020020e-01,4.200881719589233398e-01,3.246079683303833008e-01,4.137371480464935303e-01,1.000000000000000000e+00
