0.000000000000000000e+00,3.680000000000000000e+02,6.870000000000000000e+02,6.373000000000000000e+03
0.000000000000000000e+00,5.000000000000000000e+00,3.805656358599662781e-02,2.233473509550094604e-01
0.000000000000000000e+00,1.000000000000000000e+01,8.738749474287033081e-02,3.208639323711395264e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.597413420677185059e-01,2.657694518566131592e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.250826656818389893e-01,2.274923473596572876e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.654331922531127930e-01,1.947315931320190430e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.700089812278747559e-01,1.848468482494354248e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.767529487609863281e-01,1.769077479839324951e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.924233376979827881e-01,1.815244257450103760e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.805744409561157227e-01,1.846293210983276367e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.932706177234649658e-01,1.911146044731140137e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.006545901298522949e-01,1.939210593700408936e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.121672868728637695e-01,2.002406567335128784e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.077130019664764404e-01,1.973897665739059448e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.043786883354187012e-01,1.903019994497299194e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.965342700481414795e-01,1.846515834331512451e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.969538867473602295e-01,1.821652799844741821e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.980993986129760742e-01,1.806402504444122314e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.897603809833526611e-01,1.778722405433654785e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.813817262649536133e-01,1.742050945758819580e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.740094065666198730e-01,1.686330288648605347e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.782290279865264893e-01,1.672482937574386597e-01
0.000000000000000000e+00,5.000000000000000000e+00,4.708179458975791931e-02,2.250803411006927490e-01
0.000000000000000000e+00,1.000000000000000000e+01,9.573842585086822510e-02,3.170348703861236572e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.748414635658264160e-01,2.608082592487335205e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.254037559032440186e-01,2.211757302284240723e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.608177959918975830e-01,1.941052228212356567e-01
0.000000000000000000e+00,3.000000000000000000e+01,2.760131657123565674e-01,1.746787279844284058e-01
0.000000000000000000e+00,3.500000000000000000e+01,2.737821042537689209e-01,1.699133664369583130e-01
0.000000000000000000e+00,4.000000000000000000e+01,2.869899570941925049e-01,1.742221415042877197e-01
0.000000000000000000e+00,4.500000000000000000e+01,2.914139032363891602e-01,1.826574355363845825e-01
0.000000000000000000e+00,5.000000000000000000e+01,2.893868088722229004e-01,1.861312836408615112e-01
0.000000000000000000e+00,5.500000000000000000e+01,2.960624396800994873e-01,1.886614561080932617e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.099986612796783447e-01,1.960367560386657715e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.047860860824584961e-01,1.940727233886718750e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.030531406402587891e-01,1.880402565002441406e-01
0.000000000000000000e+00,7.500000000000000000e+01,2.955526411533355713e-01,1.802597194910049438e-01
0.000000000000000000e+00,8.000000000000000000e+01,2.948449254035949707e-01,1.811991333961486816e-01
0.000000000000000000e+00,8.500000000000000000e+01,2.959610223770141602e-01,1.788408458232879639e-01
0.000000000000000000e+00,9.000000000000000000e+01,2.885954380035400391e-01,1.736800521612167358e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.815742492675781250e-01,1.723099052906036377e-01
0.000000000000000000e+00,1.000000000000000000e+02,2.764073610305786133e-01,1.676579862833023071e-01
0.000000000000000000e+00,1.050000000000000000e+02,2.777647078037261963e-01,1.652786582708358765e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.629483997821807861e-01,5.161100625991821289e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.926385909318923950e-01,3.841194808483123779e-01
0.000000000000000000e+00,1.500000000000000000e+01,2.006602883338928223e-01,2.712869048118591309e-01
0.000000000000000000e+00,2.000000000000000000e+01,2.040693610906600952e-01,2.398372292518615723e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.404112368822097778e-01,2.256163805723190308e-01
0.000000000000000000e+00,3.000000000000000000e+01,3.241522312164306641e-01,2.363547235727310181e-01
0.000000000000000000e+00,3.500000000000000000e+01,3.458731174468994141e-01,2.379691749811172485e-01
0.000000000000000000e+00,4.000000000000000000e+01,3.530572354793548584e-01,2.370185106992721558e-01
0.000000000000000000e+00,4.500000000000000000e+01,3.504559695720672607e-01,2.274166345596313477e-01
0.000000000000000000e+00,5.000000000000000000e+01,3.513696491718292236e-01,2.258006036281585693e-01
0.000000000000000000e+00,5.500000000000000000e+01,3.442316055297851562e-01,2.186796963214874268e-01
0.000000000000000000e+00,6.000000000000000000e+01,3.450808525085449219e-01,2.229710221290588379e-01
0.000000000000000000e+00,6.500000000000000000e+01,3.409137725830078125e-01,2.148139029741287231e-01
0.000000000000000000e+00,7.000000000000000000e+01,3.405736684799194336e-01,2.131191492080688477e-01
0.000000000000000000e+00,7.500000000000000000e+01,3.358302712440490723e-01,2.090514749288558960e-01
0.000000000000000000e+00,8.000000000000000000e+01,3.399850130081176758e-01,2.099086791276931763e-01
0.000000000000000000e+00,8.500000000000000000e+01,3.404817581176757812e-01,2.080705165863037109e-01
0.000000000000000000e+00,9.000000000000000000e+01,3.425221145153045654e-01,2.075605988502502441e-01
0.000000000000000000e+00,9.500000000000000000e+01,3.389318287372589111e-01,2.065763473510742188e-01
0.000000000000000000e+00,1.000000000000000000e+02,3.372392058372497559e-01,2.035126090049743652e-01
0.000000000000000000e+00,1.050000000000000000e+02,3.355760276317596436e-01,2.012964636087417603e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.190078496932983398e-02,3.605947494506835938e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.335093080997467041e-01,3.554036319255828857e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.258119046688079834e-01,2.537558972835540771e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.268944144248962402e-01,1.931863278150558472e-01
