4.000000000000000000e+00,5.000000000000000000e+00,5.888992175459861755e-02,5.888992175459861755e-02,1.111623942852020264e-01,2.062310231849551201e-03,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+01,1.340693980455398560e-01,1.358376741409301758e-01,2.676571011543273926e-01,7.273449748754501343e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.500000000000000000e+01,2.006502598524093628e-01,2.017302960157394409e-01,3.263232707977294922e-01,1.587158888578414917e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+01,2.426465004682540894e-01,2.467498779296875000e-01,3.677991330623626709e-01,2.356468886137008667e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.500000000000000000e+01,2.943783700466156006e-01,2.992568016052246094e-01,4.005761444568634033e-01,3.165397644042968750e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+01,3.555988371372222900e-01,3.614544272422790527e-01,4.200924634933471680e-01,3.646824657917022705e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.500000000000000000e+01,4.028134942054748535e-01,4.075269997119903564e-01,4.402638971805572510e-01,4.057891368865966797e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+01,4.333746731281280518e-01,4.399855434894561768e-01,4.587210118770599365e-01,4.419412016868591309e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.500000000000000000e+01,4.585083127021789551e-01,4.634185433387756348e-01,4.753532111644744873e-01,4.667214453220367432e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+01,4.652329385280609131e-01,4.755091667175292969e-01,4.778093099594116211e-01,4.913264811038970947e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.500000000000000000e+01,4.665811061859130859e-01,4.742496311664581299e-01,4.794484078884124756e-01,5.045072436332702637e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+01,4.741628170013427734e-01,4.808406531810760498e-01,4.881146550178527832e-01,5.189334750175476074e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.500000000000000000e+01,4.765695929527282715e-01,4.817421734333038330e-01,4.936884045600891113e-01,5.295860767364501953e-01,0.000000000000000000e+00
4.000000000000000000e+00,7.000000000000000000e+01,4.810519516468048096e-01,4.862553477287292480e-01,4.981311261653900146e-01,5.437837839126586914e-01,0.000000000000000000e+00
4.000000000000000000e+00,7.500000000000000000e+01,4.811075329780578613e-01,4.873115718364715576e-01,5.001600384712219238e-01,5.526551604270935059e-01,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+01,4.813102185726165771e-01,4.875406622886657715e-01,5.046530961990356445e-01,5.590804815292358398e-01,0.000000000000000000e+00
4.000000000000000000e+00,8.500000000000000000e+01,4.787296056747436523e-01,4.870762526988983154e-01,5.047130584716796875e-01,5.598708391189575195e-01,0.000000000000000000e+00
4.000000000000000000e+00,9.000000000000000000e+01,4.813235998153686523e-01,4.878988564014434814e-01,5.086908340454101562e-01,5.675076246261596680e-01,0.000000000000000000e+00
